node,pagerank,in_degree,out_degree,betweenness,fraud_count,avg_fraud_prob,is_fraud_node,node_short,risk_label
95ead86eb22732b51513bbd0e65db0507e75f0e8d293ce12f46dc289f82d62c0,0.00012626525824,2,0,0.0,0,0.33947039,0,95ead86eb227,Medium
36faebf72dac0c0c4cd0bf56c9bc73024393b904263a7b55d40f1ca160743e0c,0.00012626525824,2,0,0.0,0,0.39699153,0,36faebf72dac,Medium
70a30640019635b4b362636fce65539417fe04310d0a59d8fd19c2b0ec624d29,0.00012626525824,2,0,0.0,0,0.213221155,0,70a306400196,Low
ed511c796644a3f655831e3a7a097cac55655a55a8ca3f69d4fa853f196db014,0.00012626525824,2,0,0.0,0,0.0232778845,0,ed511c796644,Low
b13aa5ba4ea9bb2443cac2caa92fb8d6b3a86f3d3b35b5da314b7538934f1f4d,0.000123934525463,4,25,0.0,29,0.9330301210344828,1,b13aa5ba4ea9,High
313db077a4c5fb7c19e37c22b8288d648619eb332813710ae4f0663f1d145cf4,0.000121715808494,3,0,0.0,0,0.2181677133333333,0,313db077a4c5,Low
5d844659be51dab3a50c6c685d7ff14f0fe921959f819d8a170c108ea3bd40bc,0.000121715808494,3,2,0.0,5,0.7699785159999999,1,5d844659be51,High
7a17d8962fed802f30e0e68fd36767d4128caac3c6ca30c29700179d4fbcb37d,0.0001214054766764,2,0,0.0,0,0.0174294945,0,7a17d8962fed,Low
ee6e008959340a06506eac9ae7f2de5016fffab61fa5287db592c2cec8adad6a,0.0001148916338751,1,12,0.0001406227159771,13,0.7292147561538461,1,ee6e00895934,High
f18eed835e7f78dc60fcca228c44ccd7989c2a6787f321473dbfd2b039b38e5f,0.0001148916338751,1,0,0.0,0,0.070278734,0,f18eed835e7f,Low
3ddac4ac9aa7b419d5b7c0fb231a5465706f2de3c19678ab74f9a96286c5c2e2,0.0001148916338751,1,0,0.0,0,0.077697866,0,3ddac4ac9aa7,Low
07e13568ce59d50d9b135c906f2e46232f4ddd9a474a292993c07b717c65274a,0.0001148916338751,1,3,0.0,0,0.45078772,0,07e13568ce59,Medium
d2dffc2efcf06275c544e3be5fa051ccf0b5e1b62fe47487cd6fe08b89fcc095,0.0001148916338751,1,0,0.0,0,0.05952081,0,d2dffc2efcf0,Low
997b3b5b1457275fc5f21157a1655084fd6c2fe1b37206a1e57b12e59f10c404,0.0001148916338751,1,0,0.0,0,0.121781096,0,997b3b5b1457,Low
